branch_id,raw_branch_name,raw_country,raw_local_currency,report_date,total_transactions,total_debit_local,total_credit_local,new_accounts_opened,loan_applications,atm_downtime_minutes,raw_staff_count,net_inflow_outflow
109,Mombasa Coastal,Kenya,Kes,6/17/2025,368,2939146.31,2728661.35,4,2,0,19,16072.09
109,MOMBASA COASTAL,Kenya,kes,16-Jun-25,108,1225067.41,4104959.75,1,6,0,15,-63215.01
109,mombasa coastal,Kenya,KES,6/15/2025,399,987310.08,2404839.05,14,9,15,14,396406.08
109,Mombasa Coastal,Kenya,Kes,14-Jun-25,216,568997.09,4386722.12,1,7,15,11,443967.51
109,Mombasa Coastal,Kenya,kes,6/13/2025,294,2429693.73,3853324.63,10,6,30,10,80218.8
109,MOMBASA COASTAL,Kenya,Kes,6/12/2025,80,2795723.45,754889.77,14,3,5,24,209980.47
109,MOMBASA COASTAL,Kenya,kes,11-Jun-25,252,1456299.38,1133777.95,8,2,0,14,393273.93
109,MOMBASA COASTAL,Kenya,kes,6/10/2025,318,4557712.3,153919.11,4,6,0,24,351189.86
109,mombasa coastal,Kenya,Kes,6/9/2025,517,1238742.17,4056964.46,5,8,5,23,417164.66
109,mombasa coastal,Kenya,kes,6/8/2025,246,2686145.82,3487051.79,10,9,0,17,483887.08
109,mombasa coastal,Kenya,Kes,6/7/2025,858,785406.25,1273499.66,8,2,90,20,477869.02
109,MOMBASA COASTAL,Kenya, Kes ,6/6/2025,859,3334335.88,371121.55,12,10,0,20,61986.26
109,  Mombasa Coastal  ,Kenya, Kes ,5/6/2025,782,4780971.87,2395102.87,12,10,0,22,254816.08
109,mombasa coastal,Kenya, Kes ,6/4/2025,290,2009704.88,1564695.23,12,9,0,9,454849.23
109,MOMBASA COASTAL,Kenya,kes,3-Jun-25,819,465939.34,2250301.31,11,3,0,22,-171199.95
109,Mombasa Coastal,Kenya, Kes ,2-Jun-25,468,1869184.11,2512838.16,8,6,5,4,-74303.99
109,MOMBASA COASTAL,Kenya,Kes,6/1/2025,134,1507863.22,2533736.35,2,4,0,11,-131113.62
109,mombasa coastal,Kenya,Kes,5/31/2025,251,3391781.26,1287617.03,8,3,5,23,498596.99
109,  Mombasa Coastal  ,Kenya,Kes,30-May-25,892,1765830.18,4984369.56,12,9,0,24,-191676.5
109,mombasa coastal,Kenya,kes,5/29/2025,790,3758228.52,2398469.35,14,7,65,14,354340.42
109,Mombasa Coastal,Kenya, Kes ,28-May-25,264,2221469.97,4272073.42,0,5,45,8,204255.91
109,MOMBASA COASTAL,Kenya, Kes ,5/27/2025,879,3311298.23,1805579.09,7,6,5,17,280033.96
109,  Mombasa Coastal  ,Kenya,Kes,26/05/2025,651,165037.21,3937521.16,4,2,45,14,197733.62
109,mombasa coastal,Kenya, Kes ,25/05/2025,115,2695728.37,982276.46,3,5,120,22,473356.7
109,MOMBASA COASTAL,Kenya,kes,24-May-25,82,4141050.4,3036651.37,0,2,0,10,-151356.28
109,mombasa coastal,Kenya,Kes,23/05/2025,725,2645758.7,2300585.25,11,8,0,4,-79722
109,MOMBASA COASTAL,Kenya,kes,22/05/2025,599,2121145.36,3728556.63,12,3,5,8,409314.35
109,Mombasa Coastal,Kenya,kes,21-May-25,668,2896702.35,1586052.99,6,8,5,25,121269.51
109,mombasa coastal,Kenya, Kes ,5/20/2025,115,4131683.99,3044000.57,7,8,0,14,437211.78
109,MOMBASA COASTAL,Kenya,KES,19/05/2025,344,3249180.73,4598534.54,11,4,5,16,229119.26
109,mombasa coastal,Kenya, Kes ,5/18/2025,518,1954091.73,3312446.18,3,6,5,5,-32213.32
109,  Mombasa Coastal  ,Kenya,KES,5/17/2025,764,3646361.89,4516061.86,15,6,0,21,-115138.56
109,MOMBASA COASTAL,Kenya,Kes,16-May-25,469,2282133.12,1301194.76,1,7,0,4,-148763.16
109,Mombasa Coastal,Kenya,kes,15/05/2025,456,236984.57,1290498.38,4,5,5,25,324073.22
109,MOMBASA COASTAL,Kenya,kes,14/05/2025,780,4752591.2,744266.01,8,2,5,9,386947.1
109,MOMBASA COASTAL,Kenya, Kes ,5/13/2025,222,434047.23,3829765.78,8,2,0,18,50660.89
109,mombasa coastal,Kenya, Kes ,5/12/2025,763,286392.31,3192212.54,3,6,30,13,110790.68
109,Mombasa Coastal,Kenya,kes,5/11/2025,305,1904491.28,1230774.6,2,0,0,17,-180439.08
109,mombasa coastal,Kenya,KES,5/10/2025,275,4795789.01,528185.87,5,2,5,5,90976.01
109,  Mombasa Coastal  ,Kenya,kes,5/9/2025,689,1075240.61,2731428.13,13,1,45,11,-50354.01
109,MOMBASA COASTAL,Kenya, Kes ,8-May-25,719,1615389.1,1976473.96,14,3,5,6,260573.19
109,  Mombasa Coastal  ,Kenya,KES,7-May-25,118,4433027.25,2084929.34,15,1,15,21,353881.84
109,MOMBASA COASTAL,Kenya,Kes,5/6/2025,696,3496761.06,3405607.59,4,5,0,9,244747.42
109,Mombasa Coastal,Kenya,KES,5-May-25,393,137361.55,4564911.11,14,6,120,20,248414.37
109,MOMBASA COASTAL,Kenya,kes,5/4/2025,71,3100925.94,4489058.16,9,3,15,17,330072.02
109,  Mombasa Coastal  ,Kenya, Kes ,5/3/2025,353,1049958.35,1909952.32,1,3,0,23,491985.96
109,  Mombasa Coastal  ,Kenya,kes,2/5/2025,334,1621816.37,3945505.87,1,8,30,17,253632.5
109,mombasa coastal,Kenya,Kes,1-May-25,400,1249132.47,2719593.17,7,10,45,11,225644.24
109,mombasa coastal,Kenya, Kes ,30/04/2025,694,79911.17,4355840.36,2,3,15,5,244056.87
109,mombasa coastal,Kenya,KES,4/29/2025,227,2983521.72,4164543.35,6,3,90,20,-145284.84
109,mombasa coastal,Kenya,kes,28/04/2025,484,923355.75,1282398.68,9,9,5,18,477408.07
109,Mombasa Coastal,Kenya,KES,4/27/2025,418,2021310.14,880441.89,14,6,0,20,226575.95
109,Mombasa Coastal,Kenya,KES,26/04/2025,830,1938025.59,4277508.94,9,9,45,21,-93040.9
109,Mombasa Coastal,Kenya,Kes,4/25/2025,514,1451967.45,2832603.4,15,1,0,14,-104340.56
109,mombasa coastal,Kenya,KES,24/04/2025,63,4315192.88,3665324.78,11,7,0,16,447983.75
109,  Mombasa Coastal  ,Kenya, Kes ,23/04/2025,551,1573663.59,4938234.21,2,6,120,5,494730.73
109,mombasa coastal,Kenya,kes,4/22/2025,831,2209674.83,1313529.16,11,8,5,19,244485.82
109,Mombasa Coastal,Kenya, Kes ,21-Apr-25,803,1271619.47,2414741.51,11,10,30,25,-180220.74
109,Mombasa Coastal,Kenya,kes,4/20/2025,310,1274703.27,2912791.89,5,0,0,7,339680.53
109,MOMBASA COASTAL,Kenya,kes,19/04/2025,483,870826.86,2163013.79,9,8,5,21,260940.24
109,Mombasa Coastal,Kenya,KES,18/04/2025,161,3199092.23,3894621.02,11,2,15,12,324111.05
109,MOMBASA COASTAL,Kenya,kes,17/04/2025,885,2484030.15,529509.77,13,8,30,17,258164.83
109,  Mombasa Coastal  ,Kenya,kes,16/04/2025,770,714943.71,2458032.73,3,7,0,22,370059.32
109,mombasa coastal,Kenya,kes,4/15/2025,315,4915588.27,4364496.96,14,10,0,23,-123563.19
109,MOMBASA COASTAL,Kenya, Kes ,4/14/2025,177,1419972.9,1743651.99,7,7,0,19,270963.21
109,  Mombasa Coastal  ,Kenya,KES,4/13/2025,731,2933104.97,4938713.23,3,3,0,20,354250.58
109,  Mombasa Coastal  ,Kenya, Kes ,12/4/2025,534,3796712.61,3041639.18,10,5,15,25,423106.54
109,  Mombasa Coastal  ,Kenya, Kes ,11-Apr-25,437,3073504.84,4877760.05,10,1,45,4,119843.48
109,mombasa coastal,Kenya,KES,10/4/2025,666,658327.97,2676615.23,7,5,30,18,232846.19
109,mombasa coastal,Kenya,KES,9/4/2025,703,4789858.36,4072464.29,0,10,15,15,411404.14
109,mombasa coastal,Kenya, Kes ,8-Apr-25,459,3709062.94,3980103.87,11,6,30,19,490810.02
109,  Mombasa Coastal  ,Kenya,kes,4/7/2025,779,758649.15,2624269.42,1,2,30,19,357774.53
109,Mombasa Coastal,Kenya,kes,6-Apr-25,506,4777503.55,2436734.3,7,3,45,10,-80696.89
109,MOMBASA COASTAL,Kenya,kes,4/5/2025,384,4518110.17,3843228.68,7,4,0,25,133411.62
109,Mombasa Coastal,Kenya,KES,4/4/2025,864,3474333.51,4366106,2,10,30,14,63907.23
109,Mombasa Coastal,Kenya,kes,3/4/2025,278,1332515.05,1490333.69,3,1,30,14,318406.85
109,MOMBASA COASTAL,Kenya,Kes,4/2/2025,180,4273985.03,4772639.66,0,4,30,5,213041.85
110,Johannesburg Sandton,South Africa,Zar,6/30/2025,839,1856868.02,3412545.74,4,8,45,25,221132.35
110,JOHANNESBURG SANDTON,South Africa, Zar ,6/29/2025,373,766268.89,4717305.05,7,7,0,25,119049.17
110,JOHANNESBURG SANDTON,South Africa,Zar,28-Jun-25,366,2536771.07,3458569.99,8,9,0,19,241753.95
110,Johannesburg Sandton,South Africa,ZAR,6/27/2025,879,1699065.51,4148029.24,6,3,5,5,446210.5
110,Johannesburg Sandton,South Africa,Zar,6/26/2025,884,3313289.04,4250165.32,0,8,65,16,36187.1
110,Johannesburg Sandton,South Africa, Zar ,25/06/2025,123,2662829.95,1451047.36,6,8,120,16,-131876.3
110,JOHANNESBURG SANDTON,South Africa,Zar,24-Jun-25,518,3290438.23,2906929.17,14,7,45,13,428052.66
110,johannesburg sandton,South Africa,ZAR,6/23/2025,420,3643489.68,2899626.38,4,6,0,17,275611.69
110,JOHANNESBURG SANDTON,South Africa,Zar,6/22/2025,535,939182.75,309736.97,10,9,90,17,478808.88
110,JOHANNESBURG SANDTON,South Africa,zar,21/06/2025,456,2468698.17,3455521.32,5,10,0,16,343094.87
110,Johannesburg Sandton,South Africa,Zar,6/20/2025,697,3283317.6,1868249.13,3,1,45,6,-114563.91
110,Johannesburg Sandton,South Africa,Zar,6/19/2025,760,3739528.51,3982001.39,5,6,0,19,499967.93
110,johannesburg sandton,South Africa,ZAR,18/06/2025,383,364316.59,4548958.59,5,6,0,4,75657.58
110,JOHANNESBURG SANDTON,South Africa,zar,17/06/2025,724,4493131.38,944287.66,5,0,0,21,113063.01
110,johannesburg sandton,South Africa,zar,16-Jun-25,718,847990.8,2834356.24,1,1,0,7,154303.82
110,johannesburg sandton,South Africa, Zar ,15-Jun-25,723,50423.54,1537969.89,9,10,90,21,111444.2
110,  Johannesburg Sandton  ,South Africa,zar,14/06/2025,754,540095.2,4107828.31,7,0,30,10,-100832.87
110,johannesburg sandton,South Africa,Zar,6/13/2025,334,686035.97,3130448.08,2,8,90,12,-17527.89
110,JOHANNESBURG SANDTON,South Africa,Zar,6/12/2025,742,2155449.65,3487851.09,6,1,5,24,312872.43
110,johannesburg sandton,South Africa, Zar ,6/11/2025,891,809782.48,4962622.51,13,6,30,4,474812.39
110,JOHANNESBURG SANDTON,South Africa,ZAR,6/10/2025,750,2764425.48,376498.83,2,5,0,14,344649.67
110,johannesburg sandton,South Africa,Zar,6/9/2025,60,534836.93,4898451.81,7,6,65,7,347913.53
110,  Johannesburg Sandton  ,South Africa, Zar ,6/8/2025,147,2668352.59,3517254.9,9,8,0,12,225226.86
110,Johannesburg Sandton,South Africa,zar,6/7/2025,403,4040120.73,3405168.82,12,7,0,22,-110699.46
110,johannesburg sandton,South Africa,zar,6/6/2025,196,1925063.29,3690340.76,1,10,30,15,295251.69
110,Johannesburg Sandton,South Africa, Zar ,6/5/2025,237,2222852.04,1802307.01,14,8,30,13,-6923.92
110,johannesburg sandton,South Africa,Zar,4/6/2025,700,4296711.3,4739900.51,13,5,15,6,244273.68
110,JOHANNESBURG SANDTON,South Africa,zar,6/3/2025,639,334187.04,3729876.81,15,0,30,17,273923.14
110,JOHANNESBURG SANDTON,South Africa, Zar ,6/2/2025,64,3100618.7,4558887.71,0,6,5,21,324767.57
110,JOHANNESBURG SANDTON,South Africa, Zar ,6/1/2025,222,3388884.73,4415556.3,7,2,120,6,56935.66
110,JOHANNESBURG SANDTON,South Africa, Zar ,5/31/2025,557,1926519.09,1897754.31,3,5,15,25,-25164.34
110,Johannesburg Sandton,South Africa,Zar,5/30/2025,321,1104676.43,3703227.32,12,3,0,13,450376.3
110,Johannesburg Sandton,South Africa,ZAR,5/29/2025,414,79160.97,2328751.69,9,5,90,7,-196391.91
110,JOHANNESBURG SANDTON,South Africa,ZAR,5/28/2025,491,2485628.29,469481.71,4,6,5,7,439176.38
110,  Johannesburg Sandton  ,South Africa,zar,5/27/2025,531,2007026.19,1531460.52,13,2,0,21,368080.7
110,Johannesburg Sandton,South Africa,zar,5/26/2025,193,1801002,2198102.77,11,3,120,7,-67303.05
110,Johannesburg Sandton,South Africa,Zar,5/25/2025,82,843546.88,1035010.02,15,10,0,12,-116845.39
110,johannesburg sandton,South Africa,Zar,24/05/2025,819,3833743.91,4414744.33,12,2,15,7,470375.02
110,  Johannesburg Sandton  ,South Africa,ZAR,5/23/2025,835,3437966.44,307597.19,10,6,0,23,316202.09
110,  Johannesburg Sandton  ,South Africa, Zar ,22/05/2025,134,3816454.49,1276349.13,4,8,5,9,-25373.25
110,johannesburg sandton,South Africa, Zar ,5/21/2025,253,2395769.5,3924448.76,3,8,65,23,-73168.23
110,johannesburg sandton,South Africa, Zar ,5/20/2025,89,1405615.11,1001278.09,4,6,0,4,231527.15
110,Johannesburg Sandton,South Africa, Zar ,5/19/2025,587,1566907.44,3184884.38,7,3,65,14,98253.1
110,JOHANNESBURG SANDTON,South Africa,Zar,5/18/2025,162,1382768.14,1438751.91,11,6,15,11,23888.62
110,JOHANNESBURG SANDTON,South Africa,ZAR,5/17/2025,726,3736535.79,1099288.88,15,4,0,23,-129466.81
110,Johannesburg Sandton,South Africa,Zar,5/16/2025,392,1556565.64,529591.74,0,10,0,21,339324.55
110,  Johannesburg Sandton  ,South Africa,Zar,5/15/2025,293,3268729.3,1089664.84,12,1,5,7,-108660.22
110,johannesburg sandton,South Africa,zar,5/14/2025,771,2256560.52,538255.18,10,4,0,19,492751.23
110,johannesburg sandton,South Africa,ZAR,5/13/2025,180,998948.3,2774953.63,8,8,15,15,426439.12
110,JOHANNESBURG SANDTON,South Africa, Zar ,12/5/2025,119,2439962.06,2642625.67,0,2,15,23,-8095.95
110,JOHANNESBURG SANDTON,South Africa,zar,5/11/2025,808,4081940.85,2500378.21,2,2,0,18,325509.45
110,Johannesburg Sandton,South Africa, Zar ,10/5/2025,671,1393896.24,961128.38,5,9,15,10,214478.93
110,Johannesburg Sandton,South Africa,Zar,5/9/2025,360,4269751.64,1517000.25,8,8,65,7,-80223.63
110,  Johannesburg Sandton  ,South Africa,ZAR,5/8/2025,704,783290.41,4423832.24,4,4,15,5,249689.19
110,johannesburg sandton,South Africa,ZAR,5/7/2025,51,3260795.23,3181780.25,11,5,120,6,462499.48
110,Johannesburg Sandton,South Africa,Zar,6-May-25,382,4927043.36,3148478.76,0,5,30,11,311333.67
110,JOHANNESBURG SANDTON,South Africa,ZAR,5-May-25,789,3741560.46,1940805.84,8,10,0,24,223039.18
110,johannesburg sandton,South Africa,Zar,5/4/2025,325,1059397.23,3167513.27,12,2,45,18,-37793.8
110,Johannesburg Sandton,South Africa,ZAR,3/5/2025,557,948492.04,965888.71,5,3,5,22,143362.87
110,JOHANNESBURG SANDTON,South Africa,Zar,5/2/2025,216,4432002.56,4096621.04,6,1,15,8,-149565.92
110,Johannesburg Sandton,South Africa,ZAR,5/1/2025,791,2657553.82,3647484.89,0,9,5,7,64512.59
110,JOHANNESBURG SANDTON,South Africa,ZAR,4/30/2025,185,1279297.58,463797.95,4,10,0,23,-190552.17
110,JOHANNESBURG SANDTON,South Africa,Zar,4/29/2025,774,470577.71,739188.99,14,2,90,13,32229.42
110,  Johannesburg Sandton  ,South Africa,ZAR,4/28/2025,71,4133378.26,558935.79,9,1,0,20,420519.81
110,johannesburg sandton,South Africa,ZAR,27/04/2025,282,2164320.39,779513.73,9,3,0,25,69320.67
110,JOHANNESBURG SANDTON,South Africa,zar,4/26/2025,154,4784509.12,1444980.65,2,9,5,14,-117154.32
110,johannesburg sandton,South Africa,zar,4/25/2025,488,2675879.17,3018076.85,13,2,65,25,281012.5
110,JOHANNESBURG SANDTON,South Africa,Zar,24-Apr-25,561,3325571.99,4667765.08,2,0,5,8,344448.83
110,Johannesburg Sandton,South Africa, Zar ,4/23/2025,788,3994411.16,4882879.27,2,1,5,22,99217.21
110,  Johannesburg Sandton  ,South Africa,zar,22-Apr-25,236,3849300.3,1795413.35,15,6,0,19,285394.58
110,  Johannesburg Sandton  ,South Africa,zar,21/04/2025,871,4722949.82,4611944.27,12,6,15,21,147971.61
110,johannesburg sandton,South Africa, Zar ,20/04/2025,135,2925771.49,2138111.77,7,1,15,11,53196.6
110,JOHANNESBURG SANDTON,South Africa,Zar,4/19/2025,621,2395935.43,711283.76,3,0,120,15,52600.98
110,johannesburg sandton,South Africa, Zar ,4/18/2025,298,1093149.97,1161706.62,4,1,0,8,64222.55
110,Johannesburg Sandton,South Africa,Zar,4/17/2025,105,3521938.73,3330599.24,2,7,30,23,409333.88
110,johannesburg sandton,South Africa,ZAR,4/16/2025,300,431473.22,2867456.62,13,2,0,9,128835.32
110,  Johannesburg Sandton  ,South Africa, Zar ,4/15/2025,471,3626659.23,2247669.5,0,4,30,7,-90878.86
110,johannesburg sandton,South Africa,zar,4/14/2025,61,2012133.92,2146922.79,14,8,15,12,443405.16
110,Johannesburg Sandton,South Africa,zar,13-Apr-25,328,4866955.53,2631430.17,4,3,30,16,233330.63
110,JOHANNESBURG SANDTON,South Africa, Zar ,4/12/2025,538,1600288.82,3227359.63,12,2,5,5,362337.48
110,JOHANNESBURG SANDTON,South Africa,ZAR,11/4/2025,129,1845373.06,3905046.44,10,0,0,11,-2455.15
110,JOHANNESBURG SANDTON,South Africa,Zar,4/10/2025,242,2780872.32,3210025.36,1,3,0,12,-140472.45
110,Johannesburg Sandton,South Africa,ZAR,4/9/2025,99,1607172.45,4720370.25,0,5,15,13,471117.32
110,Johannesburg Sandton,South Africa,Zar,4/8/2025,182,3528151.21,532030.19,13,8,5,7,151523.98
110,Johannesburg Sandton,South Africa, Zar ,4/7/2025,650,4350621.14,235171.02,5,2,0,25,124174.36
110,johannesburg sandton,South Africa,zar,4/6/2025,876,3423225.7,747270,5,8,90,20,494595.21
110,johannesburg sandton,South Africa,Zar,5-Apr-25,347,1833565.96,4286965.14,13,0,5,25,71343.99
110,JOHANNESBURG SANDTON,South Africa,zar,4/4/2025,630,3157558.75,2512737.98,0,2,120,13,182995.24
110,Johannesburg Sandton,South Africa,Zar,4/3/2025,223,4673577.06,849288.8,8,9,5,15,47357.93
110,Johannesburg Sandton,South Africa,Zar,4/2/2025,534,4893494.62,3827574.53,14,10,0,8,457880.63
111,  Cape Town City Centre  ,South Africa, Zar ,30/06/2025,468,4292154.75,4589843.58,4,7,0,15,158735.48
111,Cape Town City Centre,South Africa, Zar ,29-Jun-25,319,4393172.68,4956678.35,1,9,5,24,-160058.93
111,CAPE TOWN CITY CENTRE,South Africa,zar,6/28/2025,157,1488769.97,833118.73,12,1,30,11,71756.1
111,  Cape Town City Centre  ,South Africa, Zar ,27/06/2025,529,3230298.19,4505626.25,14,1,30,6,-73808.65
111,Cape Town City Centre,South Africa, Zar ,6/26/2025,254,2037526.33,369134.07,10,9,65,19,-51155.37
111,Cape Town City Centre,South Africa,ZAR,25/06/2025,608,820918.53,2376339.35,6,5,0,22,-178073.72
111,  Cape Town City Centre  ,South Africa, Zar ,24/06/2025,534,1106433.11,1096889.79,0,10,0,17,-11106.32
111,CAPE TOWN CITY CENTRE,South Africa,Zar,6/23/2025,464,454460.1,4375190.65,14,6,0,20,-50126.57
111,CAPE TOWN CITY CENTRE,South Africa,ZAR,22-Jun-25,488,1742994.78,3778221.45,5,3,0,15,459359.15
111,cape town city centre,South Africa, Zar ,21/06/2025,413,4567359.2,2873068.5,0,8,5,23,-61008.02
111,  Cape Town City Centre  ,South Africa,ZAR,6/20/2025,204,4487680.51,4672406.03,15,5,5,7,354411.77
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,19/06/2025,178,3189750.61,3212636.16,3,0,0,10,321995.28
111,cape town city centre,South Africa, Zar ,6/18/2025,271,1773023.49,4764265.56,0,5,5,15,-188666.11
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,17-Jun-25,714,4995288.44,2099565.95,11,5,15,21,98094.44
111,cape town city centre,South Africa, Zar ,16-Jun-25,488,1896951.36,2786130.18,5,8,0,17,67094.33
111,CAPE TOWN CITY CENTRE,South Africa,ZAR,15/06/2025,875,4194310.84,493707.8,0,9,15,17,-127427.29
111,CAPE TOWN CITY CENTRE,South Africa,Zar,6/14/2025,480,1098762.08,3895557.25,12,1,15,10,399439.84
111,Cape Town City Centre,South Africa, Zar ,6/13/2025,890,3242054.11,3933944.09,12,0,5,15,347537.24
111,  Cape Town City Centre  ,South Africa,Zar,12-Jun-25,864,4551221.66,3382839.02,0,6,0,5,-189128.95
111,  Cape Town City Centre  ,South Africa,Zar,6/11/2025,224,4797844.94,4964504.17,7,8,45,16,-65137.72
111,Cape Town City Centre,South Africa,zar,10/6/2025,701,1982537.9,3654157.9,12,5,45,20,-89089.44
111,cape town city centre,South Africa,ZAR,6/9/2025,696,2905822.05,1990460.28,8,8,0,9,464090.21
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,6/8/2025,61,3163025.92,2986776.55,0,9,0,21,444416.08
111,CAPE TOWN CITY CENTRE,South Africa,zar,6/7/2025,514,3190592.6,3899069.26,5,3,15,24,428536.47
111,cape town city centre,South Africa, Zar ,6-Jun-25,838,1339374.63,306156.89,2,2,0,24,-183801.42
111,CAPE TOWN CITY CENTRE,South Africa,ZAR,6/5/2025,195,1448192.04,4478293.7,2,1,0,19,391236.53
111,Cape Town City Centre,South Africa,ZAR,6/4/2025,473,414201.05,4798125.01,2,3,5,25,93934.98
111,Cape Town City Centre,South Africa,zar,3-Jun-25,234,1528837.16,4523008.94,1,1,15,14,495617.7
111,CAPE TOWN CITY CENTRE,South Africa,zar,2/6/2025,584,3721399.3,4636586.74,6,9,120,4,175167.92
111,  Cape Town City Centre  ,South Africa,ZAR,6/1/2025,272,196013.21,735896.85,2,2,0,12,-8433.46
111,  Cape Town City Centre  ,South Africa,Zar,5/31/2025,528,3738712.56,2504218.44,12,3,90,12,-78928.34
111,CAPE TOWN CITY CENTRE,South Africa,Zar,30-May-25,219,3980792.65,4771122.27,15,6,90,18,96616.13
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,29-May-25,489,1038617.83,1796931.75,2,7,45,9,422614.78
111,  Cape Town City Centre  ,South Africa,Zar,28-May-25,457,198202.75,940525.97,10,6,15,9,50421.16
111,  Cape Town City Centre  ,South Africa,Zar,5/27/2025,198,3908597.04,655402.85,10,0,0,14,-50359.3
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,26-May-25,340,3028919.46,2659948.69,3,8,65,12,301385.94
111,Cape Town City Centre,South Africa, Zar ,5/25/2025,375,4076302.65,1030844.54,1,7,15,19,-167245.71
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,24-May-25,225,3027081.86,2976296.93,7,9,5,4,-474.16
111,  Cape Town City Centre  ,South Africa,zar,5/23/2025,462,233190.57,2690661.69,1,5,65,24,-188609.4
111,Cape Town City Centre,South Africa,Zar,22/05/2025,331,1620088.83,1761831.12,2,8,0,14,145673.02
111,Cape Town City Centre,South Africa, Zar ,5/21/2025,706,4837405.01,650994.09,11,9,5,7,-179498.27
111,cape town city centre,South Africa,ZAR,5/20/2025,380,4313874.41,3635054.13,7,2,45,6,-66188.21
111,CAPE TOWN CITY CENTRE,South Africa,ZAR,19-May-25,315,4422430.77,263227.09,1,4,45,6,-15391.01
111,cape town city centre,South Africa,zar,18/05/2025,647,2330434.12,675129.1,4,9,0,17,245832.55
111,cape town city centre,South Africa, Zar ,5/17/2025,727,2476014.01,1438680.93,15,3,15,6,-15331.58
111,  Cape Town City Centre  ,South Africa,zar,16-May-25,725,3253314.65,4286524.21,2,1,30,19,-157813.15
111,Cape Town City Centre,South Africa, Zar ,5/15/2025,242,2463845.59,1735228.19,10,4,30,18,258702.54
111,cape town city centre,South Africa,Zar,5/14/2025,444,4876570.18,4345901,6,6,65,10,-151952.48
111,  Cape Town City Centre  ,South Africa,ZAR,13/05/2025,200,2331722.9,580508.27,3,3,0,4,425868.64
111,Cape Town City Centre,South Africa, Zar ,5/12/2025,410,1364614.69,4638292.21,2,5,0,17,-51553.78
111,  Cape Town City Centre  ,South Africa,ZAR,11/5/2025,501,1399314.89,534172.85,12,6,15,10,5804.13
111,  Cape Town City Centre  ,South Africa, Zar ,10/5/2025,581,2196148.44,3421744.6,7,1,0,11,-119368.47
111,cape town city centre,South Africa,ZAR,5/9/2025,594,550108.36,1171001.83,12,6,15,16,-129087.01
111,cape town city centre,South Africa,zar,8-May-25,405,3202651.1,3543974.07,9,0,5,7,-70444.82
111,cape town city centre,South Africa,zar,7/5/2025,372,3423140.3,874895,10,7,30,8,473570.12
111,CAPE TOWN CITY CENTRE,South Africa,zar,6/5/2025,320,4412224.76,895089.31,0,9,5,15,478679.07
111,cape town city centre,South Africa, Zar ,5/5/2025,162,273623.77,136084.57,9,3,5,20,152202.53
111,CAPE TOWN CITY CENTRE,South Africa,Zar,5/4/2025,873,3694122.99,2290450.94,11,8,45,12,264385.97
111,CAPE TOWN CITY CENTRE,South Africa,Zar,3-May-25,358,3565277.9,4462293.46,15,1,5,12,280048.91
111,Cape Town City Centre,South Africa,zar,5/2/2025,725,4970730.97,1818112.3,0,3,0,22,318708.7
111,CAPE TOWN CITY CENTRE,South Africa,zar,1/5/2025,436,3211732.08,4828992.65,14,8,5,9,-14283.47
111,Cape Town City Centre,South Africa, Zar ,30-Apr-25,332,1581150.32,253444.89,10,9,65,7,103421.74
111,  Cape Town City Centre  ,South Africa,Zar,29/04/2025,162,4848875.96,2519688.74,4,7,15,25,-94840.57
111,cape town city centre,South Africa,Zar,28-Apr-25,548,1476886.77,4008936.07,0,7,15,5,-47872.29
111,  Cape Town City Centre  ,South Africa,ZAR,4/27/2025,490,1793664.83,4178844.75,1,4,0,8,45152.76
111,cape town city centre,South Africa,ZAR,26-Apr-25,780,1389811.03,4979775.57,6,6,45,22,442781.89
111,Cape Town City Centre,South Africa,Zar,25-Apr-25,304,4067959.99,3203371.01,13,6,0,7,425123.55
111,cape town city centre,South Africa, Zar ,24-Apr-25,745,4385865.41,4031682.24,4,10,15,10,-24985.69
111,  Cape Town City Centre  ,South Africa,Zar,23/04/2025,137,1521804.02,4639237.31,14,8,15,9,63176.16
111,Cape Town City Centre,South Africa,Zar,22/04/2025,565,4677655.08,3577362.6,14,5,0,17,126586.79
111,CAPE TOWN CITY CENTRE,South Africa, Zar ,21/04/2025,140,3791489.45,3095282.33,9,3,5,22,158544.76
111,  Cape Town City Centre  ,South Africa,ZAR,4/20/2025,823,4233281.34,673382.41,0,7,15,20,122154.53
111,  Cape Town City Centre  ,South Africa,ZAR,4/19/2025,391,2991981.44,4118603.66,15,5,0,5,-114990.12
111,cape town city centre,South Africa, Zar ,4/18/2025,189,1156540.74,3394619.77,4,4,30,24,17623.58
111,cape town city centre,South Africa,ZAR,4/17/2025,118,50176.77,3038763.78,3,8,45,7,-26955.74
111,Cape Town City Centre,South Africa, Zar ,4/16/2025,106,4633919.99,1534622.6,15,2,5,11,389204.56
111,Cape Town City Centre,South Africa,ZAR,15-Apr-25,492,773919.54,157206.5,4,10,45,11,-80457.16
111,  Cape Town City Centre  ,South Africa,Zar,4/14/2025,733,545097.44,2964380.81,11,10,5,12,73832.45
